date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2024-12-19,2,1,1,1,0.0,1.1470632515201695
2024-12-20,2,1,1,1,0.0,1.1470632515201695
2024-12-23,1,1,1,1,0.0,1.1470632515201695
2024-12-24,0,2,2,2,-0.011456910031219073,1.1339214510473854
2024-12-26,0,1,1,1,0.0,1.1339214510473854
2024-12-27,0,1,1,1,0.0,1.1339214510473854
2024-12-30,1,1,1,1,0.0,1.1339214510473854
2024-12-31,2,1,1,1,0.0,1.1339214510473854
2025-01-02,1,2,1,1,0.0,1.1339214510473854
2025-01-03,1,1,1,1,0.0,1.1339214510473854
2025-01-06,0,1,1,1,0.0,1.1339214510473854
2025-01-07,0,1,1,1,0.0,1.1339214510473854
2025-01-08,0,1,1,1,0.0,1.1339214510473854
2025-01-10,2,1,1,1,0.0,1.1339214510473854
2025-01-13,2,2,1,1,0.0,1.1339214510473854
2025-01-14,2,1,1,1,0.0,1.1339214510473854
2025-01-15,2,2,2,2,0.007857261500140824,1.142830968408884
2025-01-16,2,2,2,1,0.0,1.142830968408884
2025-01-17,2,1,1,1,0.0,1.142830968408884
2025-01-21,2,1,1,1,0.0,1.142830968408884
2025-01-22,0,1,1,1,0.0,1.142830968408884
2025-01-23,0,1,1,1,0.0,1.142830968408884
2025-01-24,0,1,1,1,0.0,1.142830968408884
2025-01-27,2,1,1,1,0.0,1.142830968408884
2025-01-28,1,1,1,1,0.0,1.142830968408884
2025-01-29,1,1,1,1,0.0,1.142830968408884
2025-01-30,1,1,1,1,0.0,1.142830968408884
2025-01-31,1,1,1,1,0.0,1.142830968408884
2025-02-03,2,1,1,1,0.0,1.142830968408884
2025-02-04,1,1,1,1,0.0,1.142830968408884
2025-02-05,1,1,1,1,0.0,1.142830968408884
2025-02-06,1,2,2,2,-0.0024771350792682422,1.1400000217273643
2025-02-07,1,1,1,1,0.0,1.1400000217273643
2025-02-10,2,1,1,1,0.0,1.1400000217273643
2025-02-11,1,1,1,1,0.0,1.1400000217273643
2025-02-12,2,1,1,1,0.0,1.1400000217273643
2025-02-13,1,2,2,2,0.0023728680658366484,1.142705091373974
2025-02-14,1,1,1,1,0.0,1.142705091373974
2025-02-18,0,1,1,1,0.0,1.142705091373974
2025-02-19,0,1,1,1,0.0,1.142705091373974
2025-02-20,0,1,1,1,0.0,1.142705091373974
2025-02-21,0,1,1,1,0.0,1.142705091373974
2025-02-24,0,1,1,1,0.0,1.142705091373974
2025-02-25,1,1,1,1,0.0,1.142705091373974
2025-02-26,0,1,1,1,0.0,1.142705091373974
2025-02-27,0,1,1,1,0.0,1.142705091373974
2025-02-28,0,1,1,1,0.0,1.142705091373974
2025-03-03,0,1,1,1,0.0,1.142705091373974
2025-03-04,1,2,2,2,-0.001375822220885169,1.1411329323173431
2025-03-05,0,2,1,1,0.0,1.1411329323173431
2025-03-06,0,2,2,1,0.0,1.1411329323173431
2025-03-07,0,2,2,2,-0.02961775758904054,1.107335133751097
2025-03-10,0,2,2,1,0.0,1.107335133751097
2025-03-11,2,2,2,1,0.0,1.107335133751097
2025-03-12,2,2,2,2,0.013541034619458383,1.1223295971325633
2025-03-13,2,2,2,1,0.0,1.1223295971325633
2025-03-14,1,2,2,1,0.0,1.1223295971325633
2025-03-17,1,2,2,2,-0.002155017024522643,1.119910957743617
2025-03-18,2,2,2,1,0.0,1.119910957743617
2025-03-19,2,2,2,1,0.0,1.119910957743617
2025-03-20,2,2,2,2,0.02008864076090232,1.1424084466579265
2025-03-21,1,2,2,1,0.0,1.1424084466579265
2025-03-24,0,2,2,1,0.0,1.1424084466579265
2025-03-25,0,1,1,1,0.0,1.1424084466579265
2025-03-26,0,1,1,1,0.0,1.1424084466579265
2025-03-27,0,1,1,1,0.0,1.1424084466579265
2025-03-28,2,1,1,1,0.0,1.1424084466579265
2025-03-31,0,1,1,1,0.0,1.1424084466579265
2025-04-01,0,1,1,1,0.0,1.1424084466579265
2025-04-02,0,1,1,1,0.0,1.1424084466579265
2025-04-03,0,1,1,1,0.0,1.1424084466579265
2025-04-04,2,1,1,1,0.0,1.1424084466579265
2025-04-07,2,1,1,1,0.0,1.1424084466579265
2025-04-08,2,1,1,1,0.0,1.1424084466579265
