accuracy,balanced_accuracy,f1_macro,loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_loss
0.5757668614387512,0.6052619218826294,0.5396937131881714,0.3993150591850281,0.3351278603076935,0.35333171486854553,0.24604590237140656,0.9842955470085144
0.583435595035553,0.6183754801750183,0.5487567782402039,0.3853466510772705,0.30955585837364197,0.3373563587665558,0.2090362161397934,0.9806908965110779
0.5720859169960022,0.5981917381286621,0.5346996784210205,0.40618395805358887,0.3028263747692108,0.32224974036216736,0.21484844386577606,0.9530826807022095
0.5398772954940796,0.5789276957511902,0.5097967982292175,0.41890448331832886,0.45087483525276184,0.4111764430999756,0.38863205909729004,1.2075254917144775
0.5607361793518066,0.5759623050689697,0.5184310078620911,0.417612224817276,0.32032302021980286,0.35894814133644104,0.2551827132701874,0.8419834971427917
0.5493865013122559,0.6056035757064819,0.5247782468795776,0.39977502822875977,0.34589502215385437,0.3628847599029541,0.26517897844314575,1.002894639968872
0.6190183758735657,0.6303407549858093,0.5774662494659424,0.37862536311149597,0.32032302021980286,0.34542393684387207,0.21349404752254486,1.0821692943572998
0.59110426902771,0.6395328640937805,0.5643660426139832,0.36258143186569214,0.32166892290115356,0.3461003005504608,0.22874848544597626,1.0687443017959595
0.6064417362213135,0.6488508582115173,0.5759375095367432,0.3537704646587372,0.3526245057582855,0.3697832524776459,0.24600422382354736,1.1683440208435059
0.6144171953201294,0.651326596736908,0.584658145904541,0.34611546993255615,0.3257066011428833,0.34836387634277344,0.2539534568786621,1.068759560585022
0.5812883377075195,0.6317513585090637,0.554197371006012,0.3759854733943939,0.30955585837364197,0.3454078137874603,0.19977104663848877,1.1655728816986084
0.59601229429245,0.6186563968658447,0.5602158904075623,0.3717500567436218,0.34589502215385437,0.3806297779083252,0.2810302972793579,0.9928816556930542
0.5773006081581116,0.6300524473190308,0.550018310546875,0.3677869439125061,0.32974427938461304,0.3427317440509796,0.25181713700294495,1.182342290878296
0.5889570713043213,0.6304548382759094,0.5583010315895081,0.3727816045284271,0.3243606984615326,0.35589516162872314,0.22697299718856812,1.1248924732208252
0.6116564273834229,0.6539649963378906,0.5851274132728577,0.3473649322986603,0.28129205107688904,0.32135745882987976,0.16600660979747772,1.2593674659729004
0.6088957190513611,0.6758549809455872,0.5884684920310974,0.34610334038734436,0.312247633934021,0.3481675386428833,0.21741770207881927,1.0957975387573242
0.6174846887588501,0.6722854971885681,0.5946689248085022,0.33968719840049744,0.2920592129230499,0.3262201249599457,0.18192660808563232,1.37437105178833
0.5527607202529907,0.6530002355575562,0.5416030883789062,0.3561301529407501,0.44010767340660095,0.4092833995819092,0.35207438468933105,1.2196581363677979
0.6159509420394897,0.6658947467803955,0.5926322340965271,0.3374658226966858,0.4925975799560547,0.441832035779953,0.3826075792312622,1.4572663307189941
0.6226993799209595,0.6910638213157654,0.6028477549552917,0.32394248247146606,0.44952893257141113,0.4173785150051117,0.36426177620887756,1.3640893697738647
0.6432515382766724,0.687096118927002,0.6165068745613098,0.31725314259529114,0.40242260694503784,0.39464783668518066,0.30519741773605347,1.569941520690918
0.6236196160316467,0.6898198127746582,0.6047062277793884,0.31741759181022644,0.3485867977142334,0.3588433265686035,0.25420400500297546,1.3681336641311646
0.6466257572174072,0.6913183331489563,0.6206576228141785,0.30976518988609314,0.30686405301094055,0.3349095284938812,0.20821155607700348,1.3457175493240356
0.6285275816917419,0.6864479184150696,0.6035778522491455,0.3101558983325958,0.3876177668571472,0.3782980144023895,0.3012255132198334,1.5158696174621582
0.6177914142608643,0.6929802894592285,0.602899968624115,0.30259475111961365,0.4360699951648712,0.41640058159828186,0.3520542085170746,1.252557396888733
0.5966257452964783,0.6640627384185791,0.5747015476226807,0.3420882225036621,0.4724091589450836,0.42793646454811096,0.37935662269592285,1.2571388483047485
0.620858907699585,0.6663923263549805,0.5954573750495911,0.33740779757499695,0.4697173535823822,0.4175163209438324,0.3692445755004883,1.6118124723434448
0.6104294657707214,0.6558030843734741,0.5814982056617737,0.34630802273750305,0.44279944896698,0.4107142984867096,0.36711910367012024,1.44289231300354
0.5684049129486084,0.6273310780525208,0.543505847454071,0.3893618583679199,0.3243606984615326,0.3440134525299072,0.2422991544008255,1.5785568952560425
0.595705509185791,0.6730091571807861,0.5788190364837646,0.33193257451057434,0.3983849287033081,0.39973270893096924,0.3120373487472534,1.3444105386734009
0.592024564743042,0.6358822584152222,0.5640692710876465,0.3605453073978424,0.42664873600006104,0.3720351457595825,0.33794236183166504,1.020222544670105
0.6248466372489929,0.6795126795768738,0.6026528477668762,0.3326142430305481,0.46164199709892273,0.38328564167022705,0.3533937931060791,1.2343088388442993
0.6490797400474548,0.6999433636665344,0.6243858933448792,0.3071748912334442,0.43876177072525024,0.38140442967414856,0.34895625710487366,1.2938069105148315
0.6374233365058899,0.6971135139465332,0.6181839108467102,0.30171841382980347,0.44952893257141113,0.3775903284549713,0.3454807698726654,1.4981071949005127
0.6521472334861755,0.7118232250213623,0.6286047101020813,0.2991272211074829,0.3714670240879059,0.33352193236351013,0.2987908720970154,1.4291858673095703
0.6631901860237122,0.7163817286491394,0.6410343050956726,0.287772536277771,0.3391655385494232,0.3462927043437958,0.2500254809856415,1.4929126501083374
0.6401840448379517,0.7116467356681824,0.6252915263175964,0.28730764985084534,0.2759084701538086,0.315916508436203,0.15765802562236786,1.4211864471435547
0.6487730145454407,0.7102275490760803,0.6284908652305603,0.28299012780189514,0.3028263747692108,0.3290505111217499,0.20789013803005219,1.536484718322754
0.6696318984031677,0.7286083102226257,0.6489481925964355,0.2693693935871124,0.3014804720878601,0.3313446342945099,0.1974189430475235,1.73056161403656
0.6546012163162231,0.7251267433166504,0.6387501358985901,0.26560500264167786,0.28398385643959045,0.32583698630332947,0.19041956961154938,1.4532431364059448
0.666871190071106,0.7336533665657043,0.6472917199134827,0.2630523443222046,0.3109017610549927,0.3338896334171295,0.219593346118927,1.7276203632354736
0.6776073575019836,0.7336316704750061,0.6555495858192444,0.2649284303188324,0.37954241037368774,0.36783072352409363,0.297223836183548,1.8028604984283447
0.6788343787193298,0.7504839301109314,0.6607654690742493,0.2476680874824524,0.31763121485710144,0.34031942486763,0.22416746616363525,1.8583940267562866
0.6800613403320312,0.7494902610778809,0.6663938164710999,0.2438988983631134,0.36608344316482544,0.3663055896759033,0.27663612365722656,1.9615960121154785
0.6861963272094727,0.7501155734062195,0.6668412685394287,0.24566425383090973,0.36473754048347473,0.3560926616191864,0.27902284264564514,2.116076707839966
0.6613497138023376,0.7310016751289368,0.6438214182853699,0.2739330530166626,0.32839837670326233,0.3508884012699127,0.22260123491287231,1.995973825454712
0.6266871094703674,0.6859690546989441,0.6045562624931335,0.3144156038761139,0.37819650769233704,0.3807566463947296,0.3286348879337311,1.2922700643539429
0.6266871094703674,0.6932876706123352,0.6054738163948059,0.3115045428276062,0.312247633934021,0.3392559587955475,0.20989316701889038,1.3657745122909546
0.6325153112411499,0.7236053347587585,0.6231278777122498,0.28003814816474915,0.3405114412307739,0.34704720973968506,0.25767144560813904,1.4452508687973022
0.6904907822608948,0.7437377572059631,0.6692723631858826,0.2497732937335968,0.40242260694503784,0.38659635186195374,0.30587008595466614,1.5611016750335693
0.683128833770752,0.7606605887413025,0.6681181788444519,0.24543161690235138,0.3620457649230957,0.3631041944026947,0.2639709413051605,1.8006948232650757
0.6947852969169617,0.7648534774780273,0.6787167191505432,0.23003056645393372,0.3405114412307739,0.33477452397346497,0.254387766122818,1.7892506122589111
0.7027607560157776,0.768868625164032,0.6851859092712402,0.2257051020860672,0.32974427938461304,0.33686885237693787,0.236636683344841,1.8867568969726562
0.6779140830039978,0.7570163607597351,0.6641415357589722,0.23184078931808472,0.34320321679115295,0.35723260045051575,0.23874706029891968,2.0365023612976074
