date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2023-08-08,1,2,2,2,-0.007852210536825279,1.1824672387575674
2023-08-09,1,2,1,1,0.0,1.1824672387575674
2023-08-10,1,2,1,1,0.0,1.1824672387575674
2023-08-11,0,0,0,0,0.013377925689760668,1.1982861976082426
2023-08-14,0,2,1,1,0.0,1.1982861976082426
2023-08-15,0,0,1,1,0.0,1.1982861976082426
2023-08-16,1,0,1,1,0.0,1.1982861976082426
2023-08-17,1,2,1,1,0.0,1.1982861976082426
2023-08-18,2,0,1,1,0.0,1.1982861976082426
2023-08-21,1,0,0,0,0.005332088003090538,1.2046755650667784
2023-08-22,1,0,0,1,0.0,1.2046755650667784
2023-08-23,1,1,1,1,0.0,1.2046755650667784
2023-08-24,2,2,1,1,0.0,1.2046755650667784
2023-08-25,2,0,0,0,-0.024776972886969523,1.174827351253524
2023-08-28,2,2,1,1,0.0,1.174827351253524
2023-08-29,1,0,0,1,0.0,1.174827351253524
2023-08-30,1,0,0,0,-0.00019931965270145722,1.174593185073888
2023-08-31,0,0,0,1,0.0,1.174593185073888
2023-09-01,0,0,0,1,0.0,1.174593185073888
2023-09-05,0,0,0,0,0.008748350074727119,1.1848689374523032
2023-09-06,1,0,0,1,0.0,1.1848689374523032
2023-09-07,1,1,1,1,0.0,1.1848689374523032
2023-09-08,1,2,1,1,0.0,1.1848689374523032
2023-09-11,1,2,2,2,0.003930984760266184,1.189526639188341
2023-09-12,1,2,2,1,0.0,1.189526639188341
2023-09-13,1,2,2,1,0.0,1.189526639188341
2023-09-14,0,2,2,2,-0.013573483611510175,1.1733806188458633
2023-09-15,0,2,2,1,0.0,1.1733806188458633
2023-09-18,0,2,1,1,0.0,1.1733806188458633
2023-09-19,0,2,2,2,-0.027878381006481556,1.1406686668880572
2023-09-20,0,2,1,1,0.0,1.1406686668880572
2023-09-21,0,2,2,1,0.0,1.1406686668880572
2023-09-22,0,1,1,1,0.0,1.1406686668880572
2023-09-25,0,2,1,1,0.0,1.1406686668880572
2023-09-26,1,2,2,2,0.0033976642871857542,1.1445442760810547
2023-09-27,1,2,2,1,0.0,1.1445442760810547
2023-09-28,0,2,2,1,0.0,1.1445442760810547
2023-09-29,1,2,2,2,-0.005666866243236392,1.1380582967590416
2023-10-02,1,2,2,1,0.0,1.1380582967590416
2023-10-03,2,2,2,1,0.0,1.1380582967590416
2023-10-04,2,2,2,2,0.01049545587804163,1.1500027373993154
2023-10-05,2,2,1,1,0.0,1.1500027373993154
2023-10-06,2,2,2,1,0.0,1.1500027373993154
2023-10-10,1,2,2,2,-0.006989162501529296,1.1419651813904281
2023-10-11,1,2,2,1,0.0,1.1419651813904281
2023-10-12,1,2,2,1,0.0,1.1419651813904281
2023-10-13,1,2,2,2,-0.003045369254971036,1.1384874757367742
2023-10-16,0,2,2,1,0.0,1.1384874757367742
2023-10-17,0,0,1,1,0.0,1.1384874757367742
2023-10-18,0,2,2,2,-0.022611610899176023,1.1127444399218291
2023-10-19,1,2,2,1,0.0,1.1127444399218291
2023-10-20,0,2,2,1,0.0,1.1127444399218291
2023-10-23,0,2,2,2,-0.01892561082049692,1.0916850717091968
2023-10-24,0,2,1,1,0.0,1.0916850717091968
2023-10-25,1,2,1,1,0.0,1.0916850717091968
2023-10-26,2,2,2,2,0.013673357412038432,1.1066120718760635
2023-10-27,2,2,2,1,0.0,1.1066120718760635
2023-10-30,2,2,2,1,0.0,1.1066120718760635
2023-10-31,2,2,2,2,0.03923411863355759,1.1500290211853759
2023-11-01,2,2,2,1,0.0,1.1500290211853759
2023-11-02,2,2,2,1,0.0,1.1500290211853759
2023-11-03,1,2,1,1,0.0,1.1500290211853759
2023-11-06,1,2,2,2,-0.004267056398756052,1.1451217824917717
2023-11-07,2,2,2,1,0.0,1.1451217824917717
2023-11-08,1,2,2,1,0.0,1.1451217824917717
2023-11-09,2,2,2,2,0.0341242583007586,1.184198213983346
2023-11-10,2,2,2,1,0.0,1.184198213983346
2023-11-13,2,2,2,1,0.0,1.184198213983346
2023-11-14,1,2,1,1,0.0,1.184198213983346
2023-11-15,2,0,0,0,-0.009882564305092075,1.1724952989836805
2023-11-16,1,0,0,1,0.0,1.1724952989836805
2023-11-17,2,1,1,1,0.0,1.1724952989836805
2023-11-20,1,0,0,0,-0.0020319908635574617,1.1701127992485816
2023-11-21,1,1,1,1,0.0,1.1701127992485816
2023-11-22,1,1,1,1,0.0,1.1701127992485816
2023-11-24,1,1,1,1,0.0,1.1701127992485816
2023-11-27,1,1,1,1,0.0,1.1701127992485816
2023-11-28,2,1,1,1,0.0,1.1701127992485816
2023-11-29,1,2,1,1,0.0,1.1701127992485816
2023-11-30,1,0,1,1,0.0,1.1701127992485816
2023-12-01,0,2,1,1,0.0,1.1701127992485816
2023-12-04,1,1,1,1,0.0,1.1701127992485816
2023-12-05,2,2,1,1,0.0,1.1701127992485816
2023-12-06,2,2,2,2,0.016068286865110065,1.1889145073714447
2023-12-07,2,2,2,1,0.0,1.1889145073714447
2023-12-08,2,2,1,1,0.0,1.1889145073714447
2023-12-11,2,2,1,1,0.0,1.1889145073714447
2023-12-12,2,0,0,0,-0.01625637808615461,1.1695870636275
2023-12-13,1,0,0,1,0.0,1.1695870636275
2023-12-14,2,0,0,1,0.0,1.1695870636275
2023-12-15,1,0,0,0,0.004415979015201501,1.1747519355569302
2023-12-18,1,0,0,1,0.0,1.1747519355569302
2023-12-19,1,0,0,1,0.0,1.1747519355569302
2023-12-20,2,0,0,0,-0.011978627387585464,1.160680019848049
2023-12-21,1,2,1,1,0.0,1.160680019848049
2023-12-22,1,0,0,1,0.0,1.160680019848049
2023-12-26,1,1,1,1,0.0,1.160680019848049
2023-12-27,0,1,1,1,0.0,1.160680019848049
2023-12-28,0,1,1,1,0.0,1.160680019848049
2023-12-29,0,1,1,1,0.0,1.160680019848049
2024-01-02,0,0,0,0,0.009612371305535617,1.1718369071657448
2024-01-03,2,0,0,1,0.0,1.1718369071657448
2024-01-04,2,2,2,1,0.0,1.1718369071657448
2024-01-05,2,0,0,0,-0.018353321660366562,1.1503298074750428
2024-01-08,1,0,0,1,0.0,1.1503298074750428
2024-01-09,1,0,0,1,0.0,1.1503298074750428
2024-01-10,1,0,1,1,0.0,1.1503298074750428
2024-01-11,0,0,0,0,0.0029831667880839212,1.1537614331520454
2024-01-12,1,0,0,1,0.0,1.1537614331520454
2024-01-16,2,0,0,1,0.0,1.1537614331520454
2024-01-17,2,0,0,0,-0.023468091888832178,1.1266848538210426
2024-01-18,2,0,0,1,0.0,1.1266848538210426
2024-01-19,1,0,0,1,0.0,1.1266848538210426
