accuracy,balanced_accuracy,f1_macro,loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_loss
0.5275229215621948,0.49647483229637146,0.48588457703590393,0.6770661473274231,0.3400000035762787,0.34649690985679626,0.311165452003479,0.8230403661727905
0.5045871734619141,0.4725475311279297,0.4634091556072235,0.6549373269081116,0.3333333432674408,0.3498246371746063,0.30685093998908997,0.8154258131980896
0.49235475063323975,0.46604180335998535,0.45692381262779236,0.6353416442871094,0.35333332419395447,0.3751915991306305,0.32794955372810364,0.799109697341919
0.5015290379524231,0.47155651450157166,0.4635084569454193,0.6157511472702026,0.35333332419395447,0.3782520294189453,0.3279460668563843,0.7824094891548157
0.5091742873191833,0.47406044602394104,0.4664476215839386,0.5961140394210815,0.3199999928474426,0.35236403346061707,0.27012649178504944,0.8013072609901428
0.5107033848762512,0.4730997085571289,0.46122387051582336,0.5773932933807373,0.31333333253860474,0.3456677198410034,0.26721489429473877,0.7855035066604614
0.5183486342430115,0.483546644449234,0.4713195860385895,0.5657064914703369,0.30000001192092896,0.33691468834877014,0.21627992391586304,0.8343373537063599
0.5229358077049255,0.4879720211029053,0.4755333662033081,0.5519777536392212,0.2933333218097687,0.3262087404727936,0.2272576093673706,0.8367736339569092
0.49235475063323975,0.4660947620868683,0.4557340145111084,0.54511559009552,0.3266666531562805,0.35431429743766785,0.29970619082450867,0.8080002069473267
0.5244648456573486,0.49092984199523926,0.47951486706733704,0.5303340554237366,0.30000001192092896,0.33596551418304443,0.22584499418735504,0.8824741840362549
0.5030580759048462,0.4755733907222748,0.4655489921569824,0.5263413190841675,0.2933333218097687,0.3271579444408417,0.21828575432300568,0.9070380926132202
0.5183486342430115,0.4900069236755371,0.4783863127231598,0.5224025845527649,0.31333333253860474,0.3534742295742035,0.22715382277965546,0.9299997091293335
0.5091742873191833,0.4790380895137787,0.4640829563140869,0.5077198147773743,0.30666667222976685,0.3506810665130615,0.19693785905838013,0.9918604493141174
0.5152904987335205,0.4843560755252838,0.4751206338405609,0.5077276825904846,0.31333333253860474,0.35547900199890137,0.21905173361301422,0.9467359185218811
0.5321100950241089,0.5030713081359863,0.4947740137577057,0.48842766880989075,0.31333333253860474,0.34957095980644226,0.24908995628356934,0.881081223487854
0.5305810570716858,0.49518880248069763,0.4824589192867279,0.49414846301078796,0.30666667222976685,0.34772709012031555,0.21626150608062744,0.8855047821998596
0.5061162114143372,0.4720633924007416,0.45753738284111023,0.4967823922634125,0.2933333218097687,0.3370756208896637,0.17056594789028168,0.9417949318885803
0.5351681709289551,0.5014675259590149,0.4876420795917511,0.48215949535369873,0.3199999928474426,0.3454003632068634,0.2879249155521393,0.811915397644043
0.5152904987335205,0.48414430022239685,0.479785680770874,0.48471885919570923,0.30666667222976685,0.3251504600048065,0.29884907603263855,0.7541543841362
0.5321100950241089,0.497828871011734,0.4819928705692291,0.48022162914276123,0.30666667222976685,0.33770298957824707,0.24426591396331787,0.8666751384735107
0.5045871734619141,0.470429390668869,0.45615652203559875,0.4794216752052307,0.30666667222976685,0.34456029534339905,0.20448614656925201,0.99160236120224
0.48929664492607117,0.4710874855518341,0.4603588581085205,0.4814615845680237,0.31333333253860474,0.350307434797287,0.21379059553146362,1.0006210803985596
0.5061162114143372,0.47788822650909424,0.4679896831512451,0.47562989592552185,0.31333333253860474,0.33881044387817383,0.2897323668003082,0.7967970371246338
